Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10
0;84;39;91;-100;77;-36;-55;30;88;-34
0;43;44;33;31;94;12;1;67;-32;-56
0;-53;-10;-1;-38;-43;-8;88;18;-15;63
0;-65;-48;75;40;79;-64;98;53;49;40
1;18;50;-60;-31;95;-23;10;46;-46;41
1;65;-16;-73;88;1;91;-19;2;-99;0
0;-14;98;-1;77;52;-8;-21;-93;83;79
1;84;64;-62;4;-88;87;-69;-39;-11;72
1;-11;49;-52;-23;97;-96;-42;80;-65;-94
1;79;-74;33;64;78;57;16;-100;-86;74
0;-13;68;-28;-16;94;45;-83;-69;39;-57
1;84;9;-12;-48;-80;-86;26;28;100;92
0;-51;80;81;-62;97;74;15;66;-8;-40
1;-57;35;-19;88;-36;33;56;-8;100;-43
1;-2;61;-60;77;42;-80;70;-1;-73;-53
1;-19;67;40;38;-24;99;99;-54;-36;-81
1;-99;9;-36;-58;-17;-33;98;42;-59;96
0;6;70;45;79;-60;-96;-49;60;-73;-57
1;-18;95;-12;-62;-84;67;20;36;-22;-39
1;-66;-64;-40;5;-60;-49;-90;-62;3;66
1;52;-62;30;5;83;-56;9;100;21;6
1;-16;31;-68;-62;-79;91;-44;-37;39;-43
1;26;61;-17;-94;-63;-66;17;47;100;88
1;-34;99;-56;-11;94;-93;-9;-4;1;-81
1;-80;51;8;34;-54;-29;-72;7;17;4
1;8;89;84;-33;-54;62;88;10;-74;96
1;26;-17;90;-73;-23;-91;-8;-79;16;73
0;-78;-37;-85;-63;100;24;61;-28;-9;-97
1;-37;-6;60;11;-72;89;-63;-78;-70;71
0;-32;17;-28;88;39;-69;-60;-70;97;58
1;78;44;58;-85;-70;-99;-60;14;-25;18
1;32;-34;-48;16;-87;94;-5;-14;86;1
1;29;-98;33;-72;37;95;78;71;-86;35
1;-7;92;19;53;-90;-19;-97;9;-29;81
1;4;-96;92;-91;27;41;25;30;-33;90
0;-79;-80;-30;79;-2;-72;36;-4;30;45
0;13;-93;-40;72;35;42;87;-75;-75;-22
0;-4;-30;-33;-22;14;-61;41;15;-97;-59
1;30;-95;-15;20;-81;-45;78;-53;-45;-84
0;63;-53;-2;-75;15;33;69;55;-94;90
0;60;-26;85;49;-78;-93;26;2;-92;-58
1;59;-66;-16;-61;-70;-76;-98;28;50;37
1;21;60;15;26;-78;39;-16;56;66;31
0;-99;32;59;-15;74;-80;44;-27;-25;-34
0;-13;94;96;-62;-28;-50;-47;-61;-64;-28
1;-70;-48;-51;-93;-68;81;-10;44;-52;-22
1;-39;-5;45;-89;-97;21;-79;60;20;-51
1;-50;-27;41;79;-60;-77;59;-8;-97;-49
0;-97;66;-36;-77;-54;84;-26;-11;98;87
0;76;97;-13;59;76;-79;-48;62;45;-36
1;-24;-78;-81;-72;-13;58;-97;96;36;4
0;15;42;69;11;-69;16;-27;63;20;81
1;75;-96;-69;0;46;54;94;-35;-25;3
1;-99;-36;-99;37;-45;37;-42;-5;20;7
1;-37;40;45;88;-70;54;-39;-61;-11;46
1;74;68;-12;7;-81;-34;18;-61;-17;85
1;27;-59;10;-43;-29;26;57;67;15;19
1;-62;-20;91;9;68;9;-90;54;-58;-30
0;-80;47;-79;-23;94;83;-24;-88;-46;66
1;59;-10;-33;28;-54;71;87;-90;0;-34
0;-79;70;-33;-31;30;88;82;-51;41;55
1;19;-27;-83;11;-32;78;-6;-85;43;32
0;75;-23;-89;75;-46;82;-27;5;-2;82
1;-97;94;-76;-42;-49;55;-36;90;81;66
1;-77;43;88;91;19;-22;28;-6;61;3
0;95;-34;25;-64;98;-2;8;-3;92;50
1;58;-48;-26;-73;50;80;67;63;50;-39
0;37;65;23;76;75;88;-54;-96;12;50
1;-1;28;-18;-82;-81;-33;-59;-73;-20;82
1;53;-51;-50;-48;-82;50;-44;28;-49;-17
0;37;69;-55;-23;-38;66;55;27;-60;24
0;66;23;84;31;-53;-44;-23;-88;-79;93
1;13;-22;4;36;45;-3;83;-71;68;95
0;68;-34;-56;60;79;67;-11;-43;51;14
1;-7;51;29;9;26;-100;-28;-59;-56;-59
0;94;77;47;74;69;38;-6;-16;-1;6
1;-47;16;-27;-13;0;-66;4;12;75;-23
0;49;-50;6;65;-19;-7;-51;14;34;44
1;-56;-3;5;-34;60;51;-41;-100;1;-43
1;21;-75;-67;-75;5;-15;63;73;6;35
0;-4;-17;62;62;52;-55;18;-48;-30;55
1;-62;-92;-53;-85;0;-68;17;-22;-92;88
1;47;-26;83;17;25;-92;-46;-70;52;20
0;84;-81;-94;14;-65;-97;64;-18;69;-44
0;36;-56;-24;37;61;-43;-86;86;-46;55
0;62;63;54;44;-56;-61;23;-99;32;19
0;-73;45;59;-62;75;81;-82;98;49;3
1;77;0;-8;24;-12;58;73;-85;-54;-68
0;5;21;-46;29;51;54;60;49;-5;-57
0;-61;14;-69;80;-62;12;-11;88;-46;67
0;-53;95;3;-67;83;-32;-93;-11;25;15
0;-40;48;-77;38;59;-49;34;87;-70;26
0;18;-67;41;18;-87;83;76;92;-5;93
0;-26;25;95;69;56;-74;-5;-5;-51;96
1;65;-42;-39;-24;-73;28;87;-98;6;43
0;59;1;-43;-47;-43;28;-38;-43;-91;49
1;-5;-75;72;44;-12;-5;-58;-41;-24;-42
0;-21;-82;5;-40;-33;-92;-50;31;72;-76
1;-97;-5;-57;-82;-27;-2;48;-73;35;-45
0;50;54;-57;16;-70;58;-27;87;-43;45
1;70;-11;-23;23;-93;94;56;89;22;-6
0;59;-64;86;-51;59;99;86;84;-55;50
1;-66;25;-56;-59;-62;-37;-89;-26;44;50
1;-14;-6;-26;-91;29;-64;100;95;-30;-13
0;81;90;-63;-76;-16;-75;-76;-31;-4;20
1;38;35;-30;-7;79;45;99;20;91;-62
1;-14;-24;7;-66;69;-36;-41;-43;-40;-34
1;47;36;99;-100;23;-100;-37;-6;-49;-64
1;84;27;53;-60;-92;38;-12;-1;-97;-34
1;50;-88;79;34;81;-57;72;-96;-29;30
0;-88;-24;9;39;-53;97;-68;-72;74;1
0;-74;-42;95;33;32;14;-38;99;-41;-91
1;-88;-25;-55;-3;35;11;-38;-79;-36;-89
0;-96;-43;42;-85;-9;27;-43;-50;-18;70
1;78;47;-88;-62;-50;-100;33;-58;44;75
1;-94;-48;-71;-21;-88;0;-20;14;-15;-35
1;9;-28;12;-68;84;100;-36;-8;-83;18
1;67;-12;66;-60;74;-47;-18;-26;-58;-7
0;96;-73;-9;-13;-89;12;88;-3;-91;-29
0;72;23;55;48;-10;57;-23;-99;56;34
1;95;94;63;51;2;62;98;57;6;-89
1;37;-32;-62;-3;-56;99;-61;-78;-69;76
0;-15;-67;18;33;91;-71;-34;-81;-74;88
0;-47;92;-53;31;-77;18;86;-43;-4;96
1;79;-50;24;56;55;-40;-29;-14;-55;90
1;64;-68;63;-30;-79;18;87;62;-87;99
0;-9;70;-6;14;-35;-79;30;-48;70;-75
1;-87;90;-86;-82;-28;29;-100;-24;-98;9
0;96;-88;-59;56;-99;-89;70;35;-14;8
1;-90;97;-3;-59;70;59;85;66;52;45
0;87;43;-35;89;-35;11;-8;-18;17;27
1;62;38;-71;-93;46;-48;-29;-44;11;52
1;83;-30;92;-50;-57;30;-67;-14;2;51
0;-27;19;78;-28;41;3;-44;-16;-86;62
0;62;-24;38;42;14;-43;43;-65;-69;4
1;64;-47;5;55;4;21;-9;84;-7;-97
0;-19;-11;42;66;46;43;-45;99;82;37
0;2;56;-92;74;3;-29;3;-19;82;-5
1;-56;-69;-60;-31;-54;81;7;61;37;-94
0;-12;93;25;70;47;85;-48;-55;-66;30
1;85;87;19;99;-15;-2;-15;5;57;-92
0;-31;-7;89;-40;14;-36;-4;70;-34;-94
1;-26;10;-3;-44;-13;13;-64;-53;-13;-46
1;77;-24;-22;42;76;-13;79;-29;-45;-65
1;-82;-8;-45;82;59;-88;29;87;-23;34
1;29;-25;5;-79;-50;21;96;-21;4;71
1;-84;-59;52;-80;54;-27;2;-25;-83;-25
1;25;6;11;-25;77;8;-50;-6;-51;-45
0;62;74;-34;69;60;-34;87;94;32;87
1;48;29;82;-44;97;-85;78;66;15;-85
1;-21;27;69;58;27;-22;58;38;2;25
0;63;-73;-73;-34;-79;93;66;-14;89;28
1;-67;11;-15;-26;44;87;46;-42;-15;90
1;-70;22;-88;-82;12;89;53;49;59;-17
0;4;57;56;3;-55;-5;13;69;8;-10
1;11;35;6;9;91;22;29;0;26;85
0;-8;74;79;-84;-75;15;-59;-16;92;-59
1;-97;-3;-79;20;3;-44;33;17;6;83
1;7;8;73;26;7;94;-40;-33;-79;6
0;63;79;-97;45;-51;19;43;-95;67;40
1;1;-94;44;73;79;-11;56;-30;-8;-2
1;68;-52;-15;100;65;-71;-51;84;46;-75
1;23;-36;15;58;37;-7;-41;28;-76;-27
1;10;46;-13;75;97;8;-44;-96;-73;23
1;-1;7;46;-68;44;-84;77;31;-75;-56
1;-78;21;48;75;-93;-62;38;5;-92;34
0;-78;-71;-19;72;8;72;6;-45;28;67
1;-11;38;-88;-45;-38;-35;-12;-83;-79;-57
1;-41;-84;79;87;67;27;-64;21;45;-17
0;-28;-18;-77;-69;35;64;-21;8;-70;-74
0;52;15;-87;43;-17;64;-56;-96;83;81
0;52;-56;-42;-29;44;0;-49;97;6;63
0;-32;83;-47;29;79;77;54;-22;17;95
1;63;-25;36;-82;3;-64;13;-42;66;92
1;-50;-27;81;-46;36;-71;40;-58;-76;67
0;70;41;-10;-44;-26;95;-58;79;83;55
0;-2;99;32;64;81;-59;-93;-27;-2;67
0;1;-13;95;-75;45;-73;-7;23;-33;-100
0;-79;-52;-5;-6;66;93;-86;13;43;6
1;-73;81;29;-56;-94;-89;18;6;-76;-41
0;43;-97;29;-52;-99;-99;-13;-100;-85;-44
1;-2;-87;83;39;33;46;2;48;-12;99
1;-97;-53;-33;58;-69;-70;43;56;28;98
0;-78;-60;9;44;-24;37;57;49;-73;-46
1;-86;63;92;-35;-89;54;40;6;53;-92
0;16;43;15;-77;21;-21;27;77;-60;77
0;-25;-48;55;-10;18;48;-51;61;-27;-30
0;-16;-68;-39;30;92;-4;-72;78;64;57
0;-53;-66;37;-89;-54;-37;-51;-34;46;-1
1;43;-94;-65;12;-37;-65;-81;2;-21;43
0;-85;93;78;81;31;61;-74;-21;-42;12
0;-37;-68;-80;56;7;-30;63;-28;-74;-79
0;26;-52;-26;-45;-97;71;81;-77;-57;-92
0;-59;79;33;-88;-14;67;-83;-29;35;-53
1;58;-2;-6;-86;38;-94;54;58;7;40
0;29;92;65;26;50;-38;23;65;-40;97
0;-93;100;-6;-17;75;-77;81;91;-7;92
0;-89;-40;-25;59;5;99;-62;-41;-60;-7
1;-44;51;-21;-24;74;7;53;-60;-36;48
1;-81;-54;-27;3;-91;88;4;-25;1;-23
1;-22;60;-44;31;7;18;-61;56;-16;-29
1;-98;-35;-89;87;-54;15;47;95;-79;-41
1;-25;60;28;50;-66;3;-98;-80;42;12
0;-27;-32;6;-27;-31;63;35;15;-36;-22
0;-52;24;-47;47;-77;-60;98;87;21;48
0;49;-4;46;77;40;-30;65;-8;-42;53
1;-45;-13;-11;-87;-51;72;41;-26;38;-91
0;30;8;-88;50;15;34;-88;-43;78;-34
1;-52;79;85;-88;74;68;-23;51;82;20
0;-9;47;26;-38;-84;-51;-99;52;91;-26
0;80;-77;8;76;5;-73;19;73;-36;89
1;-96;72;-59;-91;34;85;-45;-73;-22;40
1;4;49;-20;83;37;-88;-25;-13;96;48
0;-87;58;32;63;-67;-75;-13;-33;51;28
0;-66;-62;-42;-68;26;-77;-11;51;-10;59
0;-97;-22;-82;-8;78;16;28;-56;-36;47
0;-12;9;70;-45;88;-58;-88;75;24;74
0;4;85;-69;-86;83;99;-10;90;-22;62
1;51;69;66;-10;27;39;-64;10;8;40
0;-6;-94;-56;18;13;-55;-4;69;80;-70
1;67;57;-62;42;-22;70;86;-25;15;45
0;69;-36;-75;-74;88;-10;-19;-61;86;53
1;84;22;68;-56;5;-97;87;-8;-85;-18
1;-7;-63;-81;-40;-48;61;-71;97;-72;-27
0;27;20;-45;55;-63;-26;57;-63;35;70
0;-66;-20;82;53;-67;15;-92;-83;34;-39
1;-23;4;3;-83;-75;98;-40;-76;-62;-13
0;41;48;-29;71;-2;-78;-87;-58;-72;-17
1;27;-22;-2;3;-83;-64;27;24;-83;-12
0;14;-18;89;11;85;18;-74;-95;-69;58
0;83;64;9;81;-70;-25;-65;-69;78;58
1;-65;-28;-55;-80;-77;82;17;40;-95;11
0;74;97;66;-16;-66;99;-13;79;71;-38
1;39;53;-44;-49;-51;87;-25;23;-5;-80
1;-30;-90;-99;-95;-79;-80;-43;-85;46;37
1;5;38;-45;78;-88;-95;13;20;36;-9
0;87;-92;-13;13;-32;-73;74;14;46;-50
0;74;-19;-81;-87;44;-47;32;-49;98;-67
0;25;-78;-100;-77;30;-44;-16;-22;-37;-28
1;34;5;89;61;16;21;38;-79;-19;-65
0;17;-81;21;-27;-50;24;25;73;-89;85
1;61;45;-12;-89;-24;50;47;41;-60;-64
0;-38;-90;56;-40;-52;96;-38;-37;-18;-95
0;40;96;99;81;-3;86;9;76;-20;-30
0;-11;88;21;-87;24;74;4;5;-95;-95
1;-57;-64;-43;-63;61;-59;-79;-92;-24;12
0;41;49;-22;8;-25;82;48;-5;6;48
0;75;-34;71;-100;63;-24;-8;99;52;-68
0;-94;-10;81;-85;-78;-44;-81;7;-66;-40
0;9;-40;6;34;-14;-79;62;50;-28;-77
1;-95;22;-27;21;38;14;-31;-45;-59;70
0;8;-85;-36;86;-100;-6;99;-94;-78;-4
1;23;23;25;37;87;87;-61;88;69;-11
1;37;53;-46;-22;45;34;41;-72;63;57
1;77;33;-82;-89;-28;-86;77;-79;-92;-61
0;41;39;-39;59;-84;75;89;29;4;70
0;-17;79;87;25;93;-74;-40;48;99;86
1;-53;-1;21;-33;-22;73;-61;88;35;60
1;45;-69;85;29;7;-71;-40;7;-81;69
1;-31;87;33;28;-49;68;97;13;-28;-97
0;-9;-55;76;50;-5;95;65;-17;-65;95
0;74;-69;-50;29;50;85;-46;-11;37;53
1;40;-47;82;-39;67;-59;-93;-82;49;-29
0;85;4;-33;40;-80;31;-5;34;34;-33
0;-93;-4;-48;-62;82;-39;-44;-52;-54;-89
0;32;-45;-30;-69;78;41;47;-97;-69;91
0;83;-92;-5;51;42;98;-41;-75;76;57
0;-82;-62;0;-22;50;50;-49;5;75;10
0;-45;-10;-64;6;94;-75;72;31;15;-61
0;87;1;-68;-25;-25;67;45;-18;34;-84
1;32;19;-88;-71;-59;12;31;-8;-15;-70
0;-51;24;7;-4;-41;99;60;56;-36;-39
0;81;94;18;4;8;41;89;-58;-9;15
0;28;20;-96;-99;-69;-93;83;5;62;-43
1;86;51;-12;92;-3;20;-56;-45;68;-88
0;40;40;-44;-99;35;-74;-74;-37;48;-43
0;34;-39;-26;-58;28;-97;-26;-45;0;22
0;-47;45;60;28;-36;-91;-40;100;-21;43
1;-94;33;-42;-46;97;76;17;-37;-30;37
0;-20;36;-53;53;-51;80;-43;92;-11;27
0;-17;88;83;82;2;-93;-100;30;-92;-5
0;80;87;36;-34;61;17;-86;-52;-59;-30
1;10;53;-24;-40;-82;15;-41;-56;-23;-11
0;-22;76;-81;-42;-98;73;-18;-69;-11;-32
1;-10;18;68;83;-21;-14;71;53;-32;-3
1;29;54;26;51;-7;-37;82;21;-2;-15
1;-84;-18;3;-71;-69;59;-74;8;84;16
1;62;-38;-81;-14;54;-33;-71;-79;100;17
0;-37;-88;2;71;23;77;-74;5;8;65
1;-61;-51;-19;29;7;52;51;-39;19;-10
1;-29;-47;-58;42;-65;5;92;85;0;-4
0;11;-65;16;69;50;56;-37;-84;6;70
0;-86;56;96;7;85;-91;78;39;-29;-39
1;55;-86;11;86;-24;-35;7;-37;78;-54
1;33;62;-49;-45;99;-35;11;88;17;-34
1;-87;-12;58;-53;-39;-81;-93;-48;-43;47
0;-55;45;70;-88;-94;88;71;45;-83;-1
1;87;27;32;-76;-62;-88;-26;32;-96;75
1;-89;37;34;28;44;-33;-10;70;14;-62
1;41;67;-11;54;97;49;58;-67;-49;-27
0;-32;74;32;-87;39;-16;-28;-25;6;-49
0;5;2;95;-72;26;90;-46;-82;54;-99
1;45;34;75;-64;100;29;-3;-49;25;96
1;17;-17;-85;13;-46;-93;0;-86;-62;-27
1;-83;75;80;-76;95;59;-95;49;-10;-18
0;-76;50;-15;-6;11;-1;-21;-39;-28;14
1;-29;20;83;-81;66;-78;-66;-36;-49;-57
0;-65;-25;-1;-28;94;-93;-11;74;-98;54
1;-22;41;30;-4;63;-93;-5;74;32;9
0;-44;-30;70;-70;-41;-66;-5;-36;-61;-20
1;64;-85;-25;27;-13;-50;-90;76;-25;82
0;-89;27;25;53;-29;28;0;-44;-83;-95
0;63;-23;-45;-69;-6;-36;-9;-23;-93;45
0;-76;-38;-31;43;-81;84;-62;84;-1;-11
1;1;-26;-92;-91;51;9;-32;84;26;57
1;44;82;-9;53;-13;92;-17;-76;-100;-44
1;20;76;47;47;64;-39;57;86;-19;26
0;16;-14;27;-100;-24;24;-55;-72;10;3
0;39;10;35;88;-8;-12;73;-17;15;-43
1;-20;-52;81;31;-71;19;65;-8;-63;-88
1;59;58;19;52;41;-45;-8;40;34;34
0;-84;-99;-90;60;-43;32;30;50;37;69
0;14;4;94;14;84;-88;18;-68;10;6
1;40;-39;-53;68;32;-66;-36;4;27;-27
1;-91;-88;-87;87;77;-9;31;78;-5;0
1;83;18;92;-37;89;67;56;-67;-95;-69
0;28;32;26;23;99;-6;-24;29;31;-33
1;50;82;95;78;-34;94;-64;-99;-45;-84
0;-1;-1;77;-35;14;97;-8;-76;79;93
1;88;80;-8;-64;73;37;91;-31;-68;-86
0;-91;8;-99;63;-79;64;54;-95;-58;7
1;3;-92;1;38;56;56;-78;-87;-98;-10
0;72;86;-20;-40;74;-73;-11;-92;-45;-51
1;89;-3;2;-35;92;-43;-73;-100;42;14
0;69;55;1;35;72;-97;-43;29;5;-13
0;-83;96;85;94;-11;-19;97;57;85;38
0;-8;45;-92;73;44;80;2;13;-62;26
0;-96;79;81;52;32;1;100;-36;9;-22
0;-37;-71;-95;-20;78;63;-37;-70;-55;-65
0;-21;2;-32;-7;-33;92;91;-36;11;91
1;-31;18;-48;-91;-11;-39;-52;80;36;43
0;19;-90;-9;-98;11;78;-15;-68;47;-4
1;28;-54;-5;-87;-54;6;18;52;-11;6
1;89;-83;64;98;-97;-80;54;34;-11;-93
0;99;39;-18;-97;-8;8;-58;23;-10;61
0;62;48;83;54;32;46;-64;-23;-54;37
1;-29;-73;-88;-32;-82;-2;-80;-25;10;21
0;-92;95;-14;-32;-10;47;82;14;-82;-82
0;-50;53;48;24;5;-12;51;28;69;26
0;44;80;-42;-45;28;82;83;-1;-99;72
1;67;-58;59;70;25;91;-59;93;-15;88
1;-44;32;-62;89;-26;53;-99;55;-26;95
0;-94;-85;41;-70;59;97;96;63;40;-58
0;18;-9;-40;52;-48;-28;-20;65;-100;18
1;-43;-23;12;47;-38;-15;-22;-83;33;-100
0;-4;25;-55;-35;-71;80;-21;65;-40;14
1;55;-78;-2;-5;46;-43;85;-13;-21;96
1;55;-78;-41;96;-67;-45;-63;80;-100;15
0;-57;-91;-65;-3;84;92;2;93;26;21
0;-82;-23;94;-77;80;-27;-40;8;24;99
1;-92;60;-48;-31;-7;-36;29;-32;92;-68
1;-78;-80;5;-75;-36;-56;-38;30;63;67
0;-66;70;-43;93;41;30;-87;89;-26;-7
0;-4;28;-18;57;49;83;85;-76;-6;41
1;-79;66;12;-68;-44;52;81;95;61;97
0;91;48;-10;29;-32;-90;63;-99;75;-56
0;-38;36;58;-81;88;1;40;14;-97;33
1;-30;-87;-12;-86;6;47;-80;-60;-78;-90
1;47;66;-77;-10;46;-42;92;-86;-87;71
1;-97;70;4;-33;2;-46;-51;67;26;62
0;-95;55;4;33;47;20;29;-7;-42;-42
1;25;73;-83;70;51;57;70;50;-18;-49
1;23;40;13;10;-37;94;-81;-20;-9;-78
1;-79;-51;-79;10;70;93;-35;-8;8;-56
1;-80;-51;-50;50;-44;10;-2;-15;-80;48
0;-13;-90;-42;34;17;-16;-4;-59;-16;-45
0;-40;45;-11;-36;-14;61;-27;42;60;88
1;23;89;8;39;-51;21;10;80;60;-73
1;51;-81;87;69;16;-42;-46;12;-69;-26
0;-1;34;86;-100;-2;-28;8;44;-16;96
0;18;-71;69;-39;31;42;1;-92;-78;-28
1;81;11;10;-28;-84;78;69;13;6;-42
0;35;9;11;26;-45;-70;61;71;53;18
0;13;2;43;-70;-12;-90;-95;-11;17;0
1;-32;60;22;-38;-47;84;-27;-36;75;28
0;-75;81;98;-92;-50;67;-84;91;82;73
1;-22;-17;19;65;-55;-62;39;-72;37;-91
1;31;15;-35;76;-95;66;-66;-76;97;72
1;-84;74;-24;-9;79;-16;68;5;5;20
1;69;61;-54;88;13;-45;23;-58;-74;-51
1;46;-34;27;-62;-23;-30;57;-44;-43;-86
0;15;-16;-87;96;75;52;-77;33;74;-84
0;-65;-23;-26;34;19;-1;-62;41;-28;-71
0;16;20;-84;-87;26;-91;-20;-96;-52;80
0;-56;88;-12;47;45;64;47;-91;-24;62
1;98;13;63;-24;43;5;-46;99;24;69
0;50;82;12;27;-35;-43;46;-57;-43;-43
1;52;18;0;33;-92;-51;34;-68;-98;-75
1;-99;40;21;-73;21;-72;-30;-39;-67;-77
1;47;85;41;39;100;-63;-14;-34;-97;-79
0;-22;-76;-94;93;28;9;-2;-95;-25;-41
1;-4;-43;20;83;-63;35;28;52;90;91
1;-14;-22;-94;51;-72;26;-59;-63;-61;81
0;100;43;24;-99;25;69;27;-81;-19;-79
1;32;1;62;-43;92;79;65;-32;77;11
1;55;-62;24;51;91;88;-62;-17;41;29
1;24;56;-93;92;28;-71;90;-20;50;3
1;-21;-68;-76;17;-77;48;49;67;-82;-68
1;4;-34;-66;-54;65;-69;-6;0;-78;-43
0;-77;-86;-71;-59;82;96;0;-84;-34;47
1;29;-3;-26;86;3;50;17;88;61;-58
0;23;-50;-38;44;3;-49;-69;-99;-13;47
1;93;61;-64;-71;-35;-38;-80;-60;40;-59
1;69;-66;34;59;80;47;-69;-38;-93;98
0;-68;-26;7;-95;-40;2;-82;63;52;-39
1;7;29;-92;-87;-98;55;-39;-23;18;41
0;-15;-96;23;20;74;-49;22;-55;57;-39
0;2;-14;48;-69;-65;-74;-70;98;-17;-82
0;42;79;-75;19;5;31;-25;-25;-25;-98
0;93;-81;-72;-87;-96;8;80;-80;52;-43
0;48;-21;87;-85;-49;66;73;-72;-18;7
0;15;-94;-86;-18;-45;25;42;61;20;65
0;62;23;-16;46;-28;5;83;68;-91;-91
0;-63;43;-15;41;43;86;-3;-11;-71;-60
1;24;-57;-63;17;95;36;94;60;-95;74
1;-37;-85;-71;-65;-55;-24;-38;48;9;73
1;69;-4;-19;7;-11;-82;-82;20;58;-20
1;-86;-26;0;-2;65;35;64;-94;71;68
0;-14;-72;42;92;100;-17;52;-53;82;91
0;-91;69;-65;39;-41;25;51;45;-6;-65
1;25;43;-17;26;-68;-48;71;-35;81;-42
1;12;-86;-33;99;82;18;-94;-60;-69;-12
0;-14;68;-73;63;-34;-75;-51;-6;21;99
1;78;-97;-79;16;81;-21;-29;-78;-77;-29
0;56;24;43;94;97;-45;99;25;-1;65
1;-49;20;0;-89;-54;85;38;79;-7;94
1;82;-90;33;-63;0;-23;-70;-52;-82;35
0;57;65;-6;14;13;26;8;-47;-17;-75
0;92;23;35;-40;64;68;-65;13;-96;5
1;-81;-20;-45;64;-58;24;-96;93;-89;-81
0;-80;15;32;-86;11;17;-28;9;94;30
1;7;-73;79;86;96;89;66;-8;-2;6
0;-9;-48;85;-45;-20;-93;-43;86;36;22
0;-60;-85;-62;-83;-100;-34;96;-40;95;-99
1;27;-33;29;88;-99;21;-90;33;94;68
0;43;12;0;77;80;84;-71;-67;-25;-46
1;-57;-36;-100;-29;-82;17;-26;-94;-78;-96
1;98;-62;26;-97;58;85;-77;24;7;-69
1;-26;40;73;4;27;30;66;-37;-18;-6
0;-12;-38;38;-23;48;-10;-5;-82;63;34
0;23;15;-14;-14;-96;28;94;51;38;62
0;14;-85;50;-30;-98;15;45;58;77;-75
0;-2;-14;52;35;20;36;-36;-40;8;-5
1;-23;-83;88;16;13;34;54;4;-73;27
1;36;-69;9;-26;85;96;81;42;-70;50
1;-71;5;-52;14;12;6;-93;9;75;1
0;-13;69;-1;-93;12;-7;4;-17;54;37
1;31;20;-96;-11;5;23;-71;12;-46;26
1;-20;72;97;-25;4;-11;-91;95;78;-89
1;20;9;-58;-41;81;-14;-96;53;-20;4
1;68;-57;-15;42;88;-92;34;43;-32;-7
0;-76;-96;30;51;-41;-20;17;-67;76;-38
0;8;-34;-66;-45;-17;6;-91;66;98;-47
0;-7;-8;94;-8;-83;-100;-5;21;75;10
1;-33;-71;48;51;-75;11;-61;-87;-43;39
0;-50;37;36;-12;1;-36;-43;-45;23;34
0;-100;16;-91;-44;8;83;-39;-44;90;-98
1;-28;60;-65;64;-87;60;58;-75;-82;50
0;-8;-9;32;-4;-83;-63;74;-48;44;6
1;-79;-45;12;-42;76;-33;72;71;-51;2
0;-26;-82;-3;-69;-14;-99;-50;-73;94;37
0;70;-44;17;-46;-78;-82;81;29;80;62
1;-71;50;91;88;-85;-29;73;23;-92;93
1;7;-90;-27;14;-71;16;4;-51;90;-50
0;-99;10;89;65;-69;-31;-21;72;-37;-77
1;74;-49;11;13;38;81;-5;-68;24;-18
0;35;-73;-52;-17;42;-78;-46;47;-59;-88
1;-95;-93;-23;77;-61;-8;-91;41;-29;-58
1;69;-33;-72;-23;-28;-50;-89;-56;80;-66
1;100;-73;-96;-35;-76;71;-1;26;-16;50
1;13;76;-44;58;13;13;-49;12;58;4
1;18;-62;27;-68;-85;6;35;-44;82;93
1;96;82;-24;-60;86;-93;-25;9;-19;94
1;24;-63;37;-49;-88;-13;-58;84;0;35
0;36;38;77;86;-26;62;21;18;-94;-37
0;36;-89;64;21;-28;99;-16;80;-75;30
1;-1;-59;-99;31;-32;13;-23;70;-100;72
0;-7;3;65;-40;55;83;96;86;-97;-7
0;90;-95;-29;-53;-68;-26;-47;91;-22;-100
0;89;53;-1;40;-88;-43;-55;-39;-92;-45
0;79;21;-80;66;-84;98;19;-89;-74;-41
0;-66;-63;-27;-75;-11;-22;69;-67;22;-36
0;0;-40;15;45;57;-58;8;78;36;-99
0;85;77;-85;-21;-54;45;-87;-46;95;25
1;36;-65;-42;-38;79;-92;-90;1;-43;-25
0;1;-28;-42;-85;-9;-53;75;-2;-56;2
1;-67;-91;80;52;-23;-52;63;-25;50;16
0;-18;-45;-92;-30;-64;-67;34;-10;83;-52
0;-47;-79;8;20;-84;-3;26;67;-56;66
1;-29;5;61;11;86;38;59;38;63;56
1;-32;-9;87;-2;-7;-48;-96;-55;-90;21
1;29;58;-85;-98;0;-12;86;-57;39;76
1;-41;-32;88;67;64;29;-14;-15;0;-94
0;98;-76;13;12;-79;-74;-13;6;66;-12
1;98;-21;41;-99;-51;80;-3;65;-67;49
0;5;-45;97;3;-28;-54;47;-13;-41;64
0;-22;-39;32;-51;61;86;-15;-19;45;14
0;-31;-41;67;0;-81;6;73;77;-24;-13
1;47;-73;16;31;-9;63;-32;-5;45;35
1;-83;75;-73;84;95;94;-6;-60;97;-69
0;-27;-99;64;46;31;0;8;-63;-72;-91
0;80;-49;-66;-27;22;37;11;-11;-14;-38
1;-45;58;29;-43;-7;55;-48;56;84;74
0;52;53;-59;10;0;-47;76;-77;-19;-21
0;9;57;-41;-9;-56;-97;-16;-67;17;-4
0;85;60;-96;-69;-68;-1;-82;-8;31;12
1;-71;61;-88;-19;-70;-18;12;56;-60;-13
